code,name,description,is_enabled,extra
X440,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, VIVIENDA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X441,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, INSTITUCION RESIDENCIAL","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X442,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X443,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, AREAS DE DEPORTE Y ATLETISMO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X444,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, CALLES Y CARRETERAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X445,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, COMERCIO Y AREA DE SERVICIOS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X446,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X447,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, GRANJA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X448,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, OTRO LUGAR ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X449,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTRAS DROGAS, MEDICAMENTOS Y SUSTANCIAS BIOLOGICAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X450,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, VIVIENDA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X451,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, INSTITUCION RESIDENCIAL","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X452,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X453,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, AREAS DE DEPORTE Y ATLETISMO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X454,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, CALLES Y CARRETERAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X455,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, COMERCIO Y AREA DE SERVICIOS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X456,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, AREA INDUSTRIAL Y DE LA CONSTRUCCION","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X457,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, GRANJA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X458,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, OTRO LUGAR ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X459,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION AL ALCOHOL, LUGAR NO ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A ALCOHOL",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X460,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, VIVIENDA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X461,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, INSTITUCION RESIDENCIAL","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X462,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X463,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, AREAS DE DEPORTE Y ATLETISMO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X464,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, CALLES Y CARRETERAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X465,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, COMERCIO Y AREA DE SERVICIOS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X466,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, AREA INDUSTRIAL Y DE LA CONSTRUCCION","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X467,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, GRANJA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X468,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, OTRO LUGAR ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X469,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES, LUGAR NO ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A DISOLVENTES ORGANICOS E HIDROCARBUROS HALOGENADOS Y SUS VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X470,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, VIVIENDA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X471,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, INSTITUCION RESIDENCIAL","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X472,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X473,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, AREAS DE DEPORTE Y ATLETISMO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X474,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, CALLES Y CARRETERAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X475,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, COMERCIO Y AREA DE SERVICIOS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X476,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, AREA INDUSTRIAL Y DE LA CONSTRUCCION","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X477,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, GRANJA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X478,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, OTRO LUGAR ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X479,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES, LUGAR NO ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS GASES Y VAPORES",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X480,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, VIVIENDA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X481,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, INSTITUCION RESIDENCIAL","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X482,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X483,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, AREAS DE DEPORTE Y ATLETISMO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X484,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, CALLES Y CARRETERAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X485,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, COMERCIO Y AREA DE SERVICIOS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X486,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, AREA INDUSTRIAL Y DE LA CONSTRUCCION","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X487,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, GRANJA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X488,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, OTRO LUGAR ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X489,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS, LUGAR NO ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A PLAGUICIDAS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X490,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, VIVIENDA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X491,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, INSTITUCION RESIDENCIAL","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X492,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X493,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, AREAS DE DEPORTE Y ATLETISMO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X494,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, CALLES Y CARRETERAS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X495,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, COMERCIO Y AREA DE SERVICIOS","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X496,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X497,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, GRANJA","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X498,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, OTRO LUGAR ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X499,"ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS, Y LOS NO ESPECIFICADOS, LUGAR NO ESPECIFICADO","ENVENENAMIENTO ACCIDENTAL POR, Y EXPOSICION A OTROS PRODUCTOS QUIMICOS Y SUSTANCIAS NOCIVAS Y LOS NO ESPECIFICADOS",SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X500,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, VIVIENDA",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X501,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, INSTITUCION RESIDENCIAL",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X502,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS  PUBLICAS",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X503,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, AREAS DE DEPORTE Y ATLETISMO",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X504,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, CALLES Y CARRETERAS",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X505,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, COMERCIO Y AREA DE SERVICIOS",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X506,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, AREA INDUSTRIAL Y DE LA CONSTRUCCION",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X507,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, GRANJA",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X508,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, OTRO LUGAR ESPECIFICADO",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X509,"EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS, LUGAR NO ESPECIFICADO",EXCESO DE ESFUERZO Y MOVIMIENTOS EXTENUANTES Y REPETITIVOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X510,"VIAJES Y DESPLAZAMIENTOS, VIVIENDA",VIAJES Y DESPLAZAMIENTOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
X511,"VIAJES Y DESPLAZAMIENTOS, INSTITUCION RESIDENCIAL",VIAJES Y DESPLAZAMIENTOS,SI,CAUSAS EXTERNAS DE MORBILIDAD Y DE MORTALIDAD (V01-Y98)
